ticker,date,open,high,low,close,volume,volumeWeight,number_of_transactions
AAPL,2024-03-31,171.19,171.25,169.475,170.03,46240500.0,170.0696,676830
AAPL,2024-04-01,169.08,169.34,168.2302,168.84,49297581.0,168.8967,608914
AAPL,2024-04-02,168.79,170.68,168.58,169.65,47691715.0,169.8623,571286
AAPL,2024-04-03,170.29,171.92,168.82,168.82,53682486.0,170.1029,630783
AAPL,2024-04-04,169.59,170.39,168.95,169.58,42104826.0,169.6415,540854
ABBV,2024-03-31,181.88,181.9,179.24,180.76,3502141.0,180.3188,54741
ABBV,2024-04-01,179.39,181.03,178.51,180.69,4523931.0,180.3317,62713
ABBV,2024-04-02,180.72,181.6,176.6,177.33,5892990.0,177.8618,76804
ABBV,2024-04-03,177.65,177.7,167.45,167.9,10511991.0,170.689,143285
ABBV,2024-04-04,168.0,171.04,167.29,170.0,7030108.0,169.7264,80986
ABNB,2024-03-31,166.43,166.72,162.75,163.37,2496282.0,163.5837,43428
ABNB,2024-04-01,160.95,160.98,158.68,160.11,4000867.0,159.9214,56061
ABNB,2024-04-02,158.75,161.33,158.58,159.34,2288078.0,159.7755,41864
ABNB,2024-04-03,161.22,163.65,158.52,158.84,3539700.0,160.92,56456
ABNB,2024-04-04,159.15,162.71,158.9,161.77,2225889.0,161.4728,41800
ABT,2024-03-31,113.66,113.66,111.82,112.09,3963996.0,112.1899,50122
ABT,2024-04-01,111.8903,112.42,111.18,112.02,4560740.0,111.9425,53349
ABT,2024-04-02,112.14,112.55,111.05,111.28,4409909.0,111.5521,55753
ABT,2024-04-03,111.84,112.0,109.8375,110.11,4799745.0,110.5055,63813
ABT,2024-04-04,109.7,111.26,109.54,111.2,5591219.0,110.9149,58713
ACN,2024-03-31,344.86,345.0,338.065,339.17,2320290.0,340.3736,59936
ACN,2024-04-01,336.67,338.88,333.0,336.46,2453410.0,335.5541,53558
ACN,2024-04-02,336.24,337.19,331.89,332.28,1975675.0,333.4998,46724
ACN,2024-04-03,334.12,337.99,330.17,330.47,2272998.0,333.176,48697
ACN,2024-04-04,331.53,333.82,330.33,333.0,3694783.0,332.2961,62961
ADBE,2024-03-31,504.99,506.92,499.31,502.09,2056030.0,501.8111,65613
ADBE,2024-04-01,494.403,500.75,491.34,499.21,3083273.0,497.187,78205
ADBE,2024-04-02,497.36,498.86,494.71,497.01,2604428.0,497.2481,72073
ADBE,2024-04-03,503.56,504.11,486.7,487.11,3403327.0,492.9722,91371
ADBE,2024-04-04,488.84,490.09,481.28,485.12,4972655.0,485.2729,109711
ADP,2024-03-31,250.38,250.61,245.015,245.31,1535471.0,245.7333,28159
ADP,2024-04-01,240.11,248.725,239.72,247.66,2297388.0,246.9925,40408
ADP,2024-04-02,247.82,248.41,244.74,245.13,2370064.0,245.4583,32723
ADP,2024-04-03,247.57,247.62,241.4,241.49,1690648.0,242.7968,35425
ADP,2024-04-04,241.95,245.92,241.2725,244.85,1420080.0,244.7635,29509
AIG,2024-03-31,78.0,78.295,77.3,77.64,2329257.0,77.7003,32316
AIG,2024-04-01,77.61,78.29,77.365,78.02,3335127.0,77.9619,37500
AIG,2024-04-02,78.18,78.95,77.56,77.8,3380764.0,78.0042,39818
AIG,2024-04-03,78.27,78.92,76.42,76.62,4013062.0,77.4012,43593
AIG,2024-04-04,76.93,77.86,76.69,77.71,2999980.0,77.4891,37004
AJG,2024-03-31,249.08,249.8,246.31,247.18,589857.0,247.4281,14184
AJG,2024-04-01,248.09,248.69,244.8025,245.36,770802.0,245.8025,18972
AJG,2024-04-02,245.56,247.42,245.2015,245.37,644719.0,245.833,15381
AJG,2024-04-03,247.23,247.23,240.06,240.3,1134554.0,241.8998,22730
AJG,2024-04-04,240.66,245.96,240.33,243.99,690763.0,244.0872,20464
AMAT,2024-03-31,206.93,211.77,205.96,208.69,3189699.0,209.0685,59699
AMAT,2024-04-01,206.58,206.58,203.4,206.11,4311377.0,205.3874,63345
AMAT,2024-04-02,203.6,209.1522,203.5,207.38,3375590.0,207.5075,57428
AMAT,2024-04-03,211.61,213.04,201.67,203.39,6242827.0,205.2031,76106
AMAT,2024-04-04,204.9,209.53,204.9,207.85,3330679.0,207.7972,60742
AMD,2024-03-31,180.1,187.24,179.9,183.34,74299905.0,183.5875,582868
AMD,2024-04-01,179.47,180.1,174.83,178.7,61592517.0,176.8444,533493
AMD,2024-04-02,177.54,182.05,176.7,180.77,49835064.0,180.6832,426058
AMD,2024-04-03,182.92,183.02,165.65,165.83,88222257.0,173.6889,785550
AMD,2024-04-04,168.1,172.69,165.58,170.42,66054391.0,170.3164,587120
AMGN,2024-03-31,282.11,283.83,279.0,283.04,1868570.0,281.8099,41961
AMGN,2024-04-01,283.34,283.91,276.04,276.21,2220528.0,277.4059,43932
AMGN,2024-04-02,275.69,276.47,273.68,274.42,1666639.0,274.8872,41337
AMGN,2024-04-03,276.05,276.7299,267.7509,268.09,2451166.0,270.4721,53663
AMGN,2024-04-04,265.9,273.07,265.08,269.95,2293985.0,269.9659,48373
AMZN,2024-03-31,180.79,183.0,179.95,180.97,29174521.0,180.9175,370612
AMZN,2024-04-01,179.07,180.79,178.3762,180.69,32605246.0,180.0752,355847
AMZN,2024-04-02,179.9,182.87,179.8,182.41,31024438.0,182.085,350781
AMZN,2024-04-03,184.0,185.1,180.0,180.0,41624261.0,182.5315,465372
AMZN,2024-04-04,182.38,186.27,181.97,185.07,42373992.0,184.7021,465500
ARM,2024-04-02,123.0,125.9796,122.62,125.31,3875999.0,124.7469,50769
ARM,2024-04-03,126.5,127.98,121.82,122.01,5477260.0,125.0193,69479
ARM,2024-04-04,122.6,125.72,120.02,124.82,4537556.0,123.8437,60984
ASML,2024-03-31,979.76,1022.6599,979.76,992.95,1108469.0,1001.6498,45080
ASML,2024-04-01,968.13,973.84,957.115,966.71,964241.0,964.2752,42736
ASML,2024-04-02,965.88,986.47,962.095,980.27,892087.0,977.2209,37428
ASML,2024-04-03,991.99,996.8,953.39,953.41,1269667.0,973.6614,49791
ASML,2024-04-04,976.5,986.6,966.915,979.55,878362.0,977.9354,38519
AVGO,2024-03-31,1325.68,1362.98,1325.41,1350.26,1725196.0,1347.5671,73131
AVGO,2024-04-01,1315.79,1342.37,1303.4138,1338.76,2469356.0,1326.931,82796
AVGO,2024-04-02,1328.0,1376.82,1325.27,1363.21,2865042.0,1363.0536,87347
AVGO,2024-04-03,1385.32,1403.98,1315.0,1317.5,2701365.0,1351.4526,107541
AVGO,2024-04-04,1326.0,1361.23,1314.195,1339.43,1943828.0,1340.5035,81428
AXP,2024-03-31,227.44,228.57,226.83,227.61,1616807.0,227.5577,40350
AXP,2024-04-01,226.37,226.97,224.5905,225.53,1984722.0,225.5803,42244
AXP,2024-04-02,225.81,227.255,225.25,226.63,2070155.0,226.6322,47073
AXP,2024-04-03,229.14,229.68,219.21,219.59,3035326.0,222.3142,52591
AXP,2024-04-04,220.0,223.12,219.52,222.46,1827905.0,221.9412,42349
AZN,2024-03-31,68.2,68.22,67.04,67.25,3113791.0,67.2374,39563
AZN,2024-04-01,67.15,67.38,66.755,67.0,4396847.0,67.0225,50170
AZN,2024-04-02,66.4,67.3499,66.385,66.81,3795696.0,66.9173,41927
AZN,2024-04-03,68.99,68.99,67.29,67.34,7453946.0,68.0073,67216
AZN,2024-04-04,66.98,67.72,66.89,67.45,4811317.0,67.3453,56524
BA,2024-03-31,192.24,192.8673,189.03,189.5,5107773.0,190.0549,72350
BA,2024-04-01,189.0,189.23,187.13,188.04,4477218.0,188.0617,67292
BA,2024-04-02,187.68,188.78,184.27,184.92,6609307.0,186.38,94085
BA,2024-04-03,185.93,188.0,182.81,183.29,6513806.0,185.3952,87258
BA,2024-04-04,184.16,184.66,182.44,183.14,4130401.0,183.5788,63495
BABA,2024-03-31,73.24,73.582,72.81,73.37,14311746.0,73.2465,138497
BABA,2024-04-01,72.57,73.14,72.51,72.88,17281851.0,72.8624,109464
BABA,2024-04-02,72.42,72.87,72.11,72.44,11702913.0,72.3602,102402
BABA,2024-04-03,72.98,73.23,71.9,71.95,11081558.0,72.6497,102907
BABA,2024-04-04,71.68,72.025,71.41,71.66,12260274.0,71.7121,91283
BAC,2024-03-31,37.94,38.35,37.44,37.52,33908007.0,37.6009,149291
BAC,2024-04-01,37.19,37.575,37.1625,37.3,34806824.0,37.339,152978
BAC,2024-04-02,37.4,38.015,37.27,37.44,33338470.0,37.5422,159124
BAC,2024-04-03,37.7,37.96,36.87,36.92,42888184.0,37.308,161282
BAC,2024-04-04,36.81,37.34,36.73,37.11,30823542.0,37.0878,137438
BBY,2024-03-31,82.1,82.91,81.61,81.64,1888154.0,82.1028,31879
BBY,2024-04-01,81.16,81.43,79.92,80.17,2020327.0,80.2512,30901
BBY,2024-04-02,80.13,80.5,79.11,79.31,2063047.0,79.5066,33824
BBY,2024-04-03,80.33,80.845,78.37,79.0,2252673.0,79.1768,35912
BBY,2024-04-04,78.88,79.8517,78.8,79.61,1680105.0,79.4287,25526
BHP,2024-03-31,58.25,58.67,58.08,58.35,2281903.0,58.3784,27242
BHP,2024-04-01,58.59,59.23,58.485,59.17,3132633.0,58.8966,34641
BHP,2024-04-02,58.62,58.87,58.235,58.84,3781436.0,58.6438,46800
BHP,2024-04-03,59.3,59.34,57.725,57.74,2818664.0,58.5836,33000
BHP,2024-04-04,57.77,57.9351,57.27,57.66,3435577.0,57.6498,40120
BKNG,2024-03-31,3651.03,3654.85,3548.0,3568.87,227670.0,3577.2971,18357
BKNG,2024-04-01,3518.6,3585.07,3518.6,3566.09,257167.0,3560.2267,16836
BKNG,2024-04-02,3599.0,3646.11,3595.42,3632.38,255038.0,3627.6231,17957
BKNG,2024-04-03,3658.0,3671.48,3518.3,3521.93,322745.0,3578.8031,23769
BKNG,2024-04-04,3530.0,3610.48,3530.0,3601.9,258504.0,3586.1424,19644
BLK,2024-03-31,834.98,835.12,825.24,826.77,395890.0,828.2414,23785
BLK,2024-04-01,825.5,825.91,810.0,816.59,530683.0,814.9304,26632
BLK,2024-04-02,815.45,826.08,813.56,814.8,369663.0,816.8722,23731
BLK,2024-04-03,822.38,826.52,790.18,792.09,1189423.0,804.14,39253
BLK,2024-04-04,793.63,804.2699,790.12,797.56,687330.0,798.0577,28927
BMY,2024-03-31,54.17,54.23,52.96,52.99,9520366.0,53.2406,89781
BMY,2024-04-01,53.1,53.35,52.53,52.74,10234303.0,52.7972,89462
BMY,2024-04-02,52.75,52.87,52.1,52.18,10434586.0,52.329,84223
BMY,2024-04-03,51.94,52.085,51.2,51.4,10993708.0,51.5389,80317
BMY,2024-04-04,51.19,51.45,50.77,51.32,9095546.0,51.2355,77354
BOLT,2024-03-31,1.41,1.56,1.36,1.5,331789.0,1.4647,1293
BOLT,2024-04-01,1.44,1.4799,1.36,1.4,237234.0,1.4164,606
BOLT,2024-04-02,1.37,1.48,1.3,1.35,203324.0,1.3806,536
BOLT,2024-04-03,1.35,1.36,1.32,1.33,42197.0,1.3426,227
BOLT,2024-04-04,1.37,1.37,1.32,1.33,28752.0,1.3465,122
BP,2024-03-31,37.86,38.04,37.295,37.94,6296918.0,37.8674,39895
BP,2024-04-01,38.38,38.705,38.175,38.65,7592890.0,38.4765,44836
BP,2024-04-02,38.56,38.94,38.35,38.81,8960614.0,38.7273,46652
BP,2024-04-03,38.65,38.725,38.31,38.4,13924391.0,38.5203,61301
BP,2024-04-04,38.47,38.71,38.16,38.66,13131460.0,38.5104,60726
BREA,2024-03-31,1.27,1.348,1.25,1.29,65547.0,1.3104,557
BREA,2024-04-01,1.25,1.33,1.1952,1.24,52056.0,1.2509,464
BREA,2024-04-02,1.24,1.3,1.2,1.29,99697.0,1.2517,474
BREA,2024-04-03,1.32,1.44,1.25,1.35,97784.0,1.3707,630
BREA,2024-04-04,1.37,1.4,1.28,1.33,66094.0,1.3438,301
BRK.A,2024-03-31,634830.535,637349.99,629565.0,634030.0,21065.0,634346.3189,21053
BRK.A,2024-04-01,634792.0,637637.05,629647.505,630289.0,13359.0,632728.2613,13335
BRK.A,2024-04-02,631181.505,635100.0,629796.01,633899.0,13173.0,633444.9543,13154
BRK.A,2024-04-03,638862.125,641148.2388,626439.31,628419.99,13485.0,636539.1436,13440
BRK.A,2024-04-04,630100.01,633808.99,626391.02,631255.02,13261.0,631049.8518,13250
BRK.B,2024-03-31,421.49,421.66,417.81,420.2,2718872.0,419.9705,73366
BRK.B,2024-04-01,419.75,421.01,418.085,418.92,3175139.0,419.0953,68232
BRK.B,2024-04-02,419.0,421.9099,418.52,420.24,2742174.0,420.3367,65522
BRK.B,2024-04-03,423.84,424.52,414.55,415.32,3802994.0,418.6674,86780
BRK.B,2024-04-04,416.56,419.27,415.41,418.62,2739587.0,417.9339,68691
BUD,2024-03-31,60.69,61.18,60.54,61.1,2289874.0,60.9435,22753
BUD,2024-04-01,60.8,60.8,60.39,60.71,2152496.0,60.6483,22727
BUD,2024-04-02,60.62,60.64,60.125,60.24,1764398.0,60.3644,25300
BUD,2024-04-03,60.24,60.485,59.459,59.54,2572197.0,59.8675,25667
BUD,2024-04-04,59.82,60.185,59.69,59.96,2004501.0,59.9122,20075
BX,2024-03-31,131.8,132.0,130.85,131.03,2478183.0,131.3083,35986
BX,2024-04-01,128.05,128.13,124.67,126.31,3621107.0,126.2575,52104
BX,2024-04-02,125.63,127.33,125.355,126.57,2101897.0,126.4157,33848
BX,2024-04-03,128.0,129.15,125.655,126.01,2445082.0,127.2651,39115
BX,2024-04-04,126.0,128.4,125.36,127.58,1906734.0,127.1007,30977
C,2024-03-31,63.6,63.9,63.02,63.46,14223891.0,63.4375,103677
C,2024-04-01,62.65,63.59,62.65,62.84,16062020.0,63.0226,111647
C,2024-04-02,62.86,63.39,61.5199,61.69,18079907.0,62.12,130049
C,2024-04-03,62.15,62.74,60.75,60.91,13401117.0,61.6727,116834
C,2024-04-04,60.82,62.04,60.4237,61.6,12686337.0,61.3721,105938
CAT,2024-03-31,367.48,367.93,362.64,363.74,1953766.0,364.502,46657
CAT,2024-04-01,362.31,364.99,361.48,364.83,1946867.0,363.7696,47206
CAT,2024-04-02,365.49,376.07,364.6,375.79,2623737.0,372.9611,63331
CAT,2024-04-03,377.37,381.03,368.88,369.79,2492175.0,374.7731,67443
CAT,2024-04-04,372.5,381.0,371.79,379.3,2068267.0,378.3434,53377
CB,2024-03-31,258.97,259.0,256.6,257.4,753394.0,257.6376,22589
CB,2024-04-01,257.86,258.28,256.06,256.34,928934.0,256.6822,23653
CB,2024-04-02,256.06,257.0,254.6,254.79,1102234.0,255.223,26189
CB,2024-04-03,255.31,257.07,252.02,252.23,1331062.0,253.8093,28652
CB,2024-04-04,254.0,254.71,252.445,252.9,1266199.0,253.213,27265
CDNS,2024-03-31,310.46,313.97,308.65,312.13,901222.0,311.3571,26142
CDNS,2024-04-01,307.0,307.27,303.53,306.36,1214930.0,305.9795,33160
CDNS,2024-04-02,304.0,312.165,304.0,310.58,1114937.0,310.2322,28940
CDNS,2024-04-03,314.9,317.09,306.04,306.48,1138303.0,311.2175,29972
CDNS,2024-04-04,309.12,310.8012,307.12,308.02,1075892.0,308.7352,28771
CELH,2024-03-31,83.93,85.489,81.42,82.53,3177884.0,83.0005,44880
CELH,2024-04-01,80.232,80.44,78.14,78.89,4303781.0,79.0643,59497
CELH,2024-04-02,79.0,79.55,76.42,76.65,3955000.0,77.7915,49939
CELH,2024-04-03,78.55,80.9699,78.21,79.47,6153901.0,79.59,72251
CELH,2024-04-04,79.5,84.7296,78.13,83.94,4250456.0,83.2442,58332
CI,2024-03-31,362.69,364.35,359.931,364.08,1036780.0,363.1871,23314
CI,2024-04-01,359.95,364.65,359.09,363.09,2054851.0,362.1078,41876
CI,2024-04-02,364.37,364.52,360.33,361.07,1567480.0,361.8714,32853
CI,2024-04-03,364.11,364.14,359.8327,360.37,1147920.0,361.292,29183
CI,2024-04-04,360.84,364.26,359.37,362.45,992542.0,362.2764,24072
CMCSA,2024-03-31,43.03,43.05,41.85,42.28,18303607.0,42.2038,124753
CMCSA,2024-04-01,42.18,42.655,41.61,41.81,16801512.0,41.8454,98932
CMCSA,2024-04-02,41.74,41.945,41.41,41.53,18818652.0,41.5741,97221
CMCSA,2024-04-03,41.81,42.005,40.95,41.11,24458125.0,41.3411,108920
CMCSA,2024-04-04,40.87,41.185,40.635,40.9,22717432.0,40.9698,113028
CMG,2024-03-31,2919.17,2919.89,2863.4616,2877.0,238737.0,2881.757,26935
CMG,2024-04-01,2873.95,2904.82,2850.0,2901.94,225086.0,2885.9095,23967
CMG,2024-04-02,2895.04,2907.02,2873.13,2895.58,216694.0,2888.5318,21624
CMG,2024-04-03,2909.69,2920.25,2853.62,2856.03,232608.0,2883.6923,21462
CMG,2024-04-04,2878.3,2905.73,2874.05,2905.42,204153.0,2896.5712,19324
CMI,2024-03-31,294.29,295.1,292.35,294.53,604681.0,294.1671,16136
CMI,2024-04-01,293.02,296.92,292.46,295.87,1030945.0,295.3603,23341
CMI,2024-04-02,294.5,294.81,290.57,294.67,1343887.0,293.8399,23167
CMI,2024-04-03,297.0,300.99,294.505,294.75,1255001.0,297.1731,24068
CMI,2024-04-04,296.07,301.5,294.821,300.67,1002624.0,300.2941,22048
COIN,2024-04-02,244.04,255.998,243.0,251.58,6670175.0,251.3048,110630
COIN,2024-04-03,260.15,261.5,249.46,249.61,8098342.0,255.897,135242
COIN,2024-04-04,244.91,253.96,240.2,240.9,8438580.0,245.7533,133787
COLL,2024-03-31,38.54,38.97,37.625,38.88,351385.0,38.5859,6960
COLL,2024-04-01,38.35,39.0299,38.12,38.4,335646.0,38.5663,5662
COLL,2024-04-02,38.25,39.46,38.24,39.45,261635.0,39.2298,4877
COLL,2024-04-03,39.6,40.49,39.175,39.3,366245.0,39.752,6451
COLL,2024-04-04,39.23,40.26,39.05,39.99,384718.0,39.89,5300
COP,2024-03-31,128.0,128.94,126.75,128.68,3036214.0,128.3659,46654
COP,2024-04-01,129.52,130.84,128.6292,130.67,4969715.0,130.1939,58486
COP,2024-04-02,130.91,132.0,130.52,131.63,3707331.0,131.4763,50958
COP,2024-04-03,132.13,132.43,131.05,131.75,3908373.0,131.7721,56689
COP,2024-04-04,131.96,133.84,131.19,133.52,3595473.0,133.0459,52236
COST,2024-03-31,731.76,733.27,720.2,721.24,1600705.0,722.9647,79387
COST,2024-04-01,720.0,720.0,708.4,711.3,2326670.0,711.9721,92690
COST,2024-04-02,709.98,710.81,697.27,705.69,3205499.0,703.7685,118188
COST,2024-04-03,708.77,717.13,704.22,704.88,2252433.0,709.2525,75963
COST,2024-04-04,706.04,716.8899,706.02,713.72,1552889.0,712.9952,62630
CRM,2024-03-31,301.69,303.51,299.99,302.26,2902140.0,301.8048,55950
CRM,2024-04-01,297.5,304.457,294.8895,304.0,4746113.0,301.6845,81563
CRM,2024-04-02,303.99,307.16,303.1,304.74,3047382.0,305.1381,60941
CRM,2024-04-03,308.26,311.3,292.1,294.14,8351020.0,298.237,140833
CRM,2024-04-04,293.54,303.415,293.295,301.91,4918179.0,300.3979,78613
CSCO,2024-03-31,49.96,50.2,49.865,50.04,15138079.0,50.0379,92846
CSCO,2024-04-01,49.96,50.09,49.145,49.36,16414408.0,49.386,93252
CSCO,2024-04-02,48.8,49.22,48.66,48.74,22210022.0,48.822,97868
CSCO,2024-04-03,49.09,49.55,48.0431,48.11,17373966.0,48.557,99936
CSCO,2024-04-04,47.96,48.67,47.89,48.55,18661294.0,48.475,121297
CVX,2024-03-31,158.27,159.5899,156.94,159.08,6285717.0,158.9169,92429
CVX,2024-04-01,160.05,161.22,159.02,159.78,8815351.0,159.7551,112250
CVX,2024-04-02,160.1,160.95,159.72,160.44,7819734.0,160.3936,104809
CVX,2024-04-03,160.8,161.95,159.82,160.69,9269716.0,160.9747,112363
CVX,2024-04-04,161.33,162.17,159.86,161.6,7432807.0,161.2826,101008
DASH,2024-04-02,136.97,140.2,136.33,138.78,2365310.0,138.642,39198
DASH,2024-04-03,141.6,142.76,134.45,134.61,2669110.0,137.4827,35130
DASH,2024-04-04,135.69,139.75,134.69,139.56,2505460.0,138.7731,35507
DE,2024-03-31,410.17,411.92,403.68,404.14,1319513.0,405.5128,34940
DE,2024-04-01,405.0,409.7,402.24,404.0,1164615.0,404.4929,30334
DE,2024-04-02,404.23,408.65,403.285,406.03,1077389.0,405.5394,27852
DE,2024-04-03,410.67,413.92,405.32,407.11,1218568.0,410.1151,31810
DE,2024-04-04,408.65,413.15,406.01,412.54,959476.0,410.8496,28720
DELL,2024-04-02,117.79,129.76,117.66,128.58,19390813.0,126.3847,178764
DELL,2024-04-03,129.85,136.16,126.675,127.16,19494763.0,131.7341,179317
DELL,2024-04-04,128.0,132.92,123.51,132.72,10813487.0,129.1369,110749
DG,2024-03-31,156.23,159.93,156.23,157.35,1343948.0,157.867,30093
DG,2024-04-01,156.58,156.97,153.0,154.89,1736624.0,154.5245,33331
DG,2024-04-02,154.63,159.49,153.66,159.18,2536008.0,157.9398,45325
DG,2024-04-03,161.0,164.12,157.955,159.04,3276592.0,159.8522,52620
DG,2024-04-04,159.25,161.99,158.45,159.55,2614637.0,159.9205,39558
DHR,2024-03-31,249.72,250.04,246.67,247.79,1728872.0,247.9198,30977
DHR,2024-04-01,245.0,246.28,242.58,245.94,2955689.0,245.3726,43205
DHR,2024-04-02,246.0,248.1,243.78,244.34,1898629.0,245.2586,32828
DHR,2024-04-03,246.48,247.125,241.72,241.9,2693891.0,243.3899,37355
DHR,2024-04-04,242.13,246.1,242.04,244.28,2280852.0,244.4481,42069
DIS,2024-03-31,122.06,122.3999,120.78,121.53,8379027.0,121.4847,128731
DIS,2024-04-01,120.22,123.53,120.16,122.82,15517067.0,121.9376,169145
DIS,2024-04-02,122.27,123.6902,118.38,118.98,22471185.0,120.3433,220700
DIS,2024-04-03,119.22,120.19,116.96,117.09,13799399.0,118.7357,148076
DIS,2024-04-04,116.6,118.86,116.3,118.38,9653915.0,118.2218,111608
DPZ,2024-03-31,495.05,498.1,492.13,493.92,626953.0,495.0174,20492
DPZ,2024-04-01,493.3,498.21,487.95,497.26,518324.0,495.2428,16817
DPZ,2024-04-02,495.89,508.44,494.82,505.86,1069983.0,504.7648,26319
DPZ,2024-04-03,506.0,506.0,482.78,482.86,842326.0,490.8965,24114
DPZ,2024-04-04,485.0,494.955,485.0,493.2,696398.0,491.6907,20584
DRI,2024-03-31,166.7,167.76,165.21,167.24,1478891.0,166.8893,25719
DRI,2024-04-01,166.74,167.16,163.475,163.98,1071979.0,164.3664,23376
DRI,2024-04-02,163.99,164.605,162.7,162.98,1230662.0,163.3856,25569
DRI,2024-04-03,163.88,165.5,157.99,158.51,1827459.0,160.5697,35848
DRI,2024-04-04,158.1,158.16,156.25,156.35,1467803.0,156.9688,29481
ELV,2024-03-31,516.45,518.0,514.64,516.0,647855.0,515.6965,19751
ELV,2024-04-01,503.94,506.9325,493.64,499.22,1811559.0,497.8123,37666
ELV,2024-04-02,499.09,506.34,498.97,506.0,1085200.0,504.0938,27440
